,date,team1,team2,score1,score2,xg1,xg2,FTR,season_period,home_elo,away_elo,FTR_alpha,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,game1,game2,game3,game4,game5,HomeWin,AwayWin,Draw
0,2016-10-22,Burnley,Everton,2.0,1.0,0.97,1.0,0,0,1629.5423584,1720.47314453,H,0.65,1.3060000000000005,0.4,A,H,D,H,A,0.0006094743395809531,0.986747958021426,0.012642567638992996
1,2016-11-05,Burnley,Crystal Palace,3.0,2.0,1.87,2.42,0,0,1642.84008789,1630.74377441,H,0.5959999999999999,1.138,0.8,H,D,H,A,H,0.9941345420993235,1.6666243560478947e-05,0.005848791657116043
2,2016-11-26,Burnley,ManCity,1.0,2.0,0.73,2.57,1,0,1632.25805664,1872.48779297,A,0.928,1.3840000000000001,0.6,D,H,A,H,H,0.9647967019639102,0.0005132557945905148,0.03469004224149929
3,2016-12-10,Burnley,Bournemouth,3.0,2.0,2.05,1.09,0,1,1618.33276367,1632.51074219,H,0.968,1.6919999999999995,0.4,H,A,H,H,A,0.9908191615487129,0.008317321399479532,0.0008635170518076265
4,2016-12-26,Burnley,Middlesbrough,1.0,0.0,0.35,0.91,0,1,1616.76452637,1611.27636719,H,1.262,1.746,0.2,A,H,H,A,H,0.764939906247211,0.18306299855392352,0.0519970951988657
5,2016-12-31,Burnley,Sunderland,4.0,1.0,2.62,0.65,0,1,1623.21936035,1608.77282715,H,1.1939999999999995,1.598,0.6,H,H,A,H,H,6.362942304849426e-06,0.9976410581195263,0.002352578938168925
6,2017-01-14,Burnley,Southampton,1.0,0.0,0.44,1.11,0,1,1631.47680664,1700.56298828,H,1.524,1.528,1.0,H,A,H,H,H,0.9999985175704112,5.000153940129854e-08,1.4324280495316697e-06
7,2017-01-31,Burnley,Leicester City,1.0,0.0,1.89,0.84,0,1,1637.75280762,1704.56286621,H,1.238,1.2660000000000002,1.0,A,H,H,H,H,0.7645935661559192,0.18332329675298561,0.05208313709109506
8,2017-02-12,Burnley,Chelsea,1.0,1.0,0.9,0.89,2,1,1638.91210938,1884.62402344,D,1.47,0.92,1.4,H,H,H,H,H,0.7954890761948763,0.15995611215860664,0.04455481164651714
9,2017-04-01,Burnley,Tottenham Hotspur,0.0,2.0,0.45,2.41,1,2,1632.93554688,1828.40930176,A,1.24,0.8799999999999999,1.2,H,H,H,H,D,0.23153262693448265,0.6215565185947501,0.146910854470767
10,2017-04-04,Burnley,Stoke City,1.0,0.0,0.34,1.11,0,2,1625.88183594,1670.82556152,H,1.2600000000000002,1.1800000000000002,0.6,H,H,H,D,A,0.7649393100550383,0.18306344629340762,0.0519972436515541
11,2017-04-23,Burnley,ManUtd,0.0,2.0,0.4,2.2,1,2,1629.9284668,1849.51574707,A,0.804,1.272,0.2,H,H,D,A,H,0.9999998499807923,5.000960243240008e-08,1.0000960529559726e-07
12,2017-05-06,Burnley,WestBrom,2.0,2.0,1.52,0.97,2,2,1640.6192627,1651.30297852,D,0.7959999999999999,1.4900000000000002,-0.4,H,D,A,H,A,0.0028334684650952935,0.9692514597237664,0.02791507181113842
13,2017-05-21,Burnley,WestHam,1.0,2.0,1.94,1.54,1,2,1632.70141602,1657.47583008,A,0.7220000000000001,1.516,-0.6,D,A,H,A,D,6.359332900093981e-05,0.9959169143435869,0.004019492327412135
14,2017-08-19,Burnley,WestBrom,0.0,1.0,1.37,0.66,1,0,1646.02307129,1652.65600586,A,0.93,1.646,-0.8,A,H,A,D,A,0.999998718277446,5.000083865839343e-08,1.231721715529079e-06
15,2017-09-10,Burnley,Crystal Palace,1.0,0.0,0.31,1.98,0,0,1645.39208984,1607.0168457,H,1.114,1.296,-0.6,H,A,D,A,A,0.9990854545187707,4.6582494185394394e-07,0.0009140796562873398
16,2017-09-23,Burnley,Huddersfield Town,0.0,0.0,0.5,0.27,2,0,1659.60119629,1516.26599121,D,1.1079999999999999,1.47,-0.6,A,D,A,A,H,0.7881297849380361,0.1655133680202808,0.0463568470416831
17,2017-10-14,Burnley,WestHam,1.0,1.0,0.87,0.73,2,0,1674.54504395,1671.19177246,D,1.128,1.084,-0.2,D,A,A,H,D,0.5744433220603091,0.3277979717650315,0.09775870617465943
18,2017-10-30,Burnley,Newcastle,1.0,0.0,1.12,0.48,0,0,1672.74633789,1661.7310791,H,0.998,1.036,-0.2,A,A,H,D,D,0.7649293401088311,0.18307093599234947,0.05199972389881931
19,2017-11-18,Burnley,Swansea City,2.0,0.0,1.63,0.47,0,0,1688.76464844,1637.4329834,H,0.8340000000000001,0.8240000000000001,0.2,A,H,D,D,H,0.8160764786780174,0.01502847988728434,0.16889504143469855
20,2017-11-26,Burnley,Arsenal,0.0,1.0,0.4,1.92,1,0,1685.51171875,1842.54150391,A,0.8859999999999999,0.7859999999999999,0.8,H,D,D,H,H,0.7649375795542525,0.18306474608022613,0.05199767436552174
21,2017-12-09,Burnley,Watford,1.0,0.0,0.41,1.13,0,1,1686.25061035,1667.48669434,H,0.904,0.774,0.4,D,D,H,H,A,0.998015508909658,1.9957423226113878e-06,0.0019824953480193446
22,2017-12-12,Burnley,Stoke City,1.0,0.0,0.42,1.1,0,1,1692.30053711,1656.26513672,H,0.8860000000000001,0.946,0.6,D,H,H,A,H,0.005825813237601482,0.9513828879433344,0.042791298819064315
23,2017-12-23,Burnley,Tottenham Hotspur,0.0,3.0,0.22,3.73,1,1,1697.06213379,1901.91040039,A,0.7959999999999999,1.02,0.8,H,H,A,H,H,0.7743756717432021,0.17591576064171485,0.04970856761508329
24,2018-01-01,Burnley,Liverpool,1.0,2.0,1.04,1.48,1,1,1693.5690917999998,1884.48339844,A,0.616,1.67,0.0,H,A,H,H,A,0.7649655223069906,0.18304354953768054,0.05199092815532906
25,2018-01-20,Burnley,ManUtd,0.0,1.0,0.62,0.76,1,1,1681.16662598,1907.01928711,A,0.4980000000000001,1.8720000000000003,-0.6,A,H,H,A,A,0.9833612098267097,0.00012590397483247726,0.01651288619845773
26,2018-02-03,Burnley,ManCity,1.0,1.0,1.11,2.4,2,1,1676.74194336,1974.60961914,D,0.542,1.64,-0.6,H,H,A,A,A,0.7649427757169026,0.18306081872979676,0.05199640555330053
27,2018-02-24,Burnley,Southampton,1.0,1.0,1.46,0.94,2,1,1682.1895752,1667.55273438,D,0.682,1.894,-0.8,H,A,A,A,D,0.9329763428351588,0.05528092782551181,0.01174272933932896
28,2018-03-03,Burnley,Everton,2.0,1.0,2.58,1.85,0,1,1680.0637207000002,1692.66662598,H,0.89,1.862,-1.0,A,A,A,D,D,0.9981751938312643,1.696746653629967e-06,0.001823109422082073
29,2018-04-14,Burnley,Leicester City,2.0,1.0,1.07,1.92,0,2,1711.70141602,1728.86035156,H,1.3619999999999999,1.486,-0.2,A,A,D,D,H,0.0021578862128041006,0.9815588879590129,0.01628322582818299
30,2018-04-19,Burnley,Chelsea,1.0,2.0,0.26,1.84,1,2,1718.71838379,1844.78039551,A,1.368,1.5739999999999998,0.2,A,D,D,H,H,0.6080785484715923,0.30185153233043777,0.0900699191979697
31,2018-04-28,Burnley,Brighton and Hove Albion,0.0,0.0,1.58,0.36,2,2,1713.51574707,1620.84777832,D,1.296,1.7899999999999998,0.2,D,D,H,H,A,0.9823808421353624,0.00014039845319066576,0.017478759411446998
32,2018-05-13,Burnley,Bournemouth,1.0,2.0,1.42,1.58,1,2,1697.9831542999998,1661.06164551,A,1.39,1.382,0.2,D,H,H,A,D,0.9989654406393913,5.817528776687099e-07,0.0010339776077309371
33,2018-08-19,Burnley,Watford,1.0,3.0,0.8,1.71,1,0,1701.90026855,1635.50439453,A,1.382,1.5100000000000002,0.0,H,H,A,D,A,0.7128017243557413,0.22230943266059444,0.06488884298366424
34,2018-09-02,Burnley,ManUtd,0.0,2.0,1.13,2.91,1,0,1649.18505859,1853.44396973,A,1.026,1.482,-0.6,H,A,D,A,A,0.7831662191620143,0.16926657590803812,0.047567204929947475
35,2018-09-22,Burnley,Bournemouth,4.0,0.0,2.32,1.06,0,0,1633.32714844,1684.93273926,H,1.0379999999999998,1.6800000000000002,-1.2,A,D,A,A,A,0.9865364621985071,8.39104782010852e-05,0.013379627323291635
36,2018-10-06,Burnley,Huddersfield Town,1.0,1.0,0.49,1.07,2,0,1651.94189453,1536.36816406,D,1.45,1.5240000000000002,-0.2,D,A,A,A,H,0.7648138942303518,0.18315769674945628,0.05202840902019175
37,2018-10-28,Burnley,Chelsea,0.0,4.0,0.38,3.22,1,0,1646.77270508,1860.7434082000002,A,1.232,1.666,-0.2,A,A,A,H,D,0.7648781120812391,0.18310943377089828,0.052012454147862736
38,2018-11-26,Burnley,Newcastle,1.0,2.0,0.95,1.88,1,0,1631.40661621,1638.74938965,A,1.024,1.994,-0.8,A,A,H,D,A,4.7204709076081063e-07,0.9996557571195842,0.00034377083332479905
39,2018-12-05,Burnley,Liverpool,1.0,3.0,1.32,2.68,1,1,1614.28723145,1916.12561035,A,1.0539999999999998,2.028,-0.6,A,H,D,A,A,0.9998818009495369,5.6968812573698464e-08,0.00011814208165024517
40,2018-12-08,Burnley,Brighton and Hove Albion,1.0,0.0,1.6,1.27,0,1,1610.28210449,1645.57641602,H,1.092,1.982,-0.6,H,D,A,A,A,0.7650557194450914,0.18297510902458014,0.05196917153032846
41,2018-12-26,Burnley,Everton,1.0,5.0,1.63,1.69,1,1,1612.08215332,1688.89453125,A,0.948,2.024,-1.2,D,A,A,A,H,5.510477052986823e-07,0.9992983853902324,0.0007010635620621687
42,2018-12-30,Burnley,WestHam,2.0,0.0,2.98,0.9,0,1,1597.12963867,1691.48291016,H,1.176,2.148,-2.0,A,A,A,H,A,6.331374118158284e-08,0.9998740922469914,0.00012584443926727626
43,2019-01-12,Burnley,Fulham,2.0,1.0,0.87,1.07,0,1,1617.31652832,1571.1315918,H,1.6960000000000002,1.6840000000000002,-0.8,A,A,H,A,H,0.19512915962712687,0.6595306285818641,0.1453402117910086
44,2019-02-02,Burnley,Southampton,1.0,1.0,2.27,0.82,2,1,1632.57995605,1643.93359375,D,1.6799999999999995,1.5220000000000002,-0.4,A,H,A,H,H,0.973507059617838,0.0003034036362022191,0.026189536745959734
45,2019-02-23,Burnley,Tottenham Hotspur,2.0,1.0,1.11,1.3,0,1,1646.56298828,1916.56445312,H,1.87,1.15,0.0,H,A,H,H,D,4.016473723468556e-09,0.9999683045699245,3.169141360181597e-05
46,2019-03-02,Burnley,Crystal Palace,1.0,3.0,1.95,0.6,1,1,1650.08898926,1674.32409668,A,1.7719999999999998,1.156,0.0,A,H,H,D,H,0.7658408205938978,0.18237973451072434,0.05177944489537783
47,2019-03-16,Burnley,Leicester City,1.0,2.0,1.24,0.78,1,1,1653.96484375,1688.9486084000002,A,1.836,0.938,0.4,H,H,D,H,A,0.7675776754961596,0.1810630860970002,0.05135923840684051
48,2019-03-30,Burnley,Wolverhampton,2.0,0.0,0.72,0.57,0,1,1645.21166992,1687.61083984,H,1.4880000000000002,0.914,-0.2,H,D,H,A,A,7.569154511362994e-12,0.9999985228520318,1.4771403988008756e-06
49,2019-04-13,Burnley,Cardiff City,2.0,0.0,2.75,0.87,0,2,1674.34399414,1578.56726074,H,1.4580000000000002,0.8140000000000001,0.0,D,H,A,A,H,0.9894548931327808,0.009505235172529358,0.0010398716946899283
50,2019-04-28,Burnley,ManCity,0.0,1.0,0.06,2.55,1,2,1688.32324219,2020.67004395,A,1.5539999999999998,0.8239999999999998,0.4,H,A,A,H,H,0.35051590690330214,0.5108510024135628,0.13863309068313476
51,2019-05-12,Burnley,Arsenal,1.0,3.0,1.71,2.86,1,2,1688.66943359,1873.2677002,A,1.344,1.0739999999999998,0.0,A,A,H,H,A,0.7644298482641307,0.1834464342486179,0.052123717487251406
52,2016-11-19,Crystal Palace,ManCity,1.0,2.0,0.59,2.0,1,0,1624.35876465,1874.26647949,A,1.506,1.236,-0.2,A,D,H,A,A,0.7334987914168604,0.20671900142423189,0.05978220715890796
53,2016-12-03,Crystal Palace,Southampton,3.0,0.0,1.89,0.98,0,1,1611.18981934,1747.93920898,H,1.402,1.5,-0.2,D,H,A,A,A,0.7652062492436293,0.18286087869245904,0.051932872063911534
54,2016-12-14,Crystal Palace,ManUtd,1.0,2.0,0.7,1.37,1,1,1626.87939453,1782.54272461,A,1.246,1.4980000000000002,0.4,H,A,A,A,H,0.7648408300491721,0.18313745166852088,0.05202171828230716
55,2016-12-17,Crystal Palace,Chelsea,0.0,1.0,0.42,0.8,1,1,1621.03088379,1863.20214844,A,1.128,1.504,-0.4,A,A,A,H,A,1.0879286969065434e-10,0.9999947772180395,5.222673167515841e-06
56,2017-01-03,Crystal Palace,Swansea City,1.0,2.0,0.46,1.33,1,1,1616.59777832,1592.24609375,A,0.8079999999999999,1.4580000000000002,-0.4,A,A,H,A,A,0.7649393062222056,0.1830634491783464,0.051997244599448086
57,2017-01-21,Crystal Palace,Everton,0.0,1.0,0.47,1.17,1,1,1597.4074707,1736.05310059,A,0.8119999999999999,1.2959999999999998,-0.2,A,H,A,A,A,0.7649405189821659,0.1830625329112172,0.05199694810661691
58,2017-02-04,Crystal Palace,Sunderland,0.0,4.0,2.07,0.82,1,1,1606.6784668,1590.46252441,A,0.7879999999999999,1.13,-0.2,H,A,A,A,A,0.9942067559551804,1.6267388991552252e-05,0.005776976655828108
59,2017-02-25,Crystal Palace,Middlesbrough,1.0,0.0,0.92,1.02,0,1,1578.31335449,1591.55749512,H,0.8239999999999998,1.0979999999999999,-1.6,A,A,A,A,A,0.9909547050592145,3.8850618571370885e-05,0.009006444322214173
60,2017-03-18,Crystal Palace,Watford,1.0,0.0,0.44,0.2,0,1,1604.93493652,1619.13439941,H,0.868,1.028,-1.2,A,A,A,A,H,0.7649381272576804,0.18306433465398847,0.05199753808833121
61,2017-04-10,Crystal Palace,Arsenal,3.0,0.0,2.18,0.57,0,2,1620.48461914,1818.96484375,H,0.8720000000000001,0.9079999999999999,-0.8,A,A,A,H,H,4.4333199853613055e-12,0.9999978698832483,2.130112318290596e-06
62,2017-04-15,Crystal Palace,Leicester City,2.0,2.0,1.98,0.42,2,2,1639.42834473,1721.62756348,D,1.216,0.7559999999999999,0.0,A,A,H,H,H,5.012652749724956e-08,0.9998879789973101,0.00011197087616255019
63,2017-04-26,Crystal Palace,Tottenham Hotspur,0.0,1.0,0.31,1.31,1,2,1654.66333008,1850.88110352,A,1.518,0.606,0.2,A,H,H,H,D,3.136066144824855e-11,0.9999947357814947,5.264187144729503e-06
64,2017-04-29,Crystal Palace,Burnley,0.0,2.0,0.68,1.32,1,2,1649.46765137,1622.99072266,A,1.166,0.7040000000000001,0.8,H,H,H,D,A,0.16301740819126365,0.6943890712814266,0.14259352052731
65,2017-05-14,Crystal Palace,HullCity,4.0,0.0,2.52,0.41,0,2,1630.49682617,1581.823364,H,1.118,0.764,0.2,H,H,D,A,A,0.9984201746286405,0.0015052336284851807,7.459174287419065e-05
66,2017-08-12,Crystal Palace,Huddersfield Town,0.0,3.0,0.99,0.53,1,0,1640.33581543,1473.18395996,A,1.534,0.8059999999999999,0.8,H,D,A,A,H,0.0007900949468106293,0.9847710781433424,0.014438826909846894
67,2017-08-26,Crystal Palace,Swansea City,0.0,2.0,0.93,0.61,1,0,1619.95568848,1646.13598633,A,1.296,0.7979999999999999,-0.4,D,A,A,H,A,3.401526280876785e-11,0.9999954013189779,4.598647006727119e-06
68,2017-09-16,Crystal Palace,Southampton,0.0,1.0,2.46,1.04,1,0,1603.94677734,1679.86816406,A,1.086,0.8360000000000001,-0.8,A,A,H,A,A,0.765953555280146,0.18229418068450295,0.05175226403535106
69,2017-10-14,Crystal Palace,Chelsea,2.0,1.0,1.52,0.8,0,0,1598.9329834,1934.19018555,H,1.516,0.7819999999999999,-0.8,A,H,A,A,A,0.4583446297659008,0.41985003421741135,0.12180533601668776
70,2017-10-28,Crystal Palace,WestHam,2.0,2.0,2.24,0.91,2,0,1610.88134766,1656.16271973,D,1.6840000000000002,0.6779999999999999,-0.2,H,A,A,A,H,0.7651405791759996,0.18291072795943308,0.05194869286456727
71,2017-11-18,Crystal Palace,Everton,2.0,2.0,2.19,1.68,2,0,1608.81896973,1696.6237792999998,D,1.628,0.7780000000000001,-1.0,A,A,A,H,D,0.8745711898003095,0.0032961319724526313,0.12213267822723786
72,2017-11-25,Crystal Palace,Stoke City,2.0,1.0,1.5,0.7,0,0,1598.60778809,1667.37316895,H,1.868,1.008,-0.4,A,A,H,D,D,0.764941061579137,0.18306212075638217,0.05199681766448095
73,2017-12-09,Crystal Palace,Bournemouth,2.0,2.0,4.1,1.14,2,1,1614.47070312,1649.16174316,D,1.982,1.026,0.2,A,H,D,D,H,0.7649399024357192,0.18306300145152665,0.05199709611275398
74,2017-12-12,Crystal Palace,Watford,2.0,1.0,1.34,1.23,0,1,1613.6998291,1661.43676758,H,2.31,1.0459999999999998,0.4,H,D,D,H,D,0.9998886561744607,5.6183548430029194e-08,0.00011128764199093588
75,2017-12-28,Crystal Palace,Arsenal,2.0,3.0,1.41,2.11,1,1,1643.99353027,1839.01635742,A,2.274,1.132,0.4,D,D,H,D,H,0.7662635159598499,0.1820591784302188,0.05167730560993162
76,2017-12-31,Crystal Palace,ManCity,0.0,0.0,1.7,1.47,2,1,1639.29736328,1985.05969238,D,2.108,1.372,0.2,D,H,D,H,A,5.493113903816549e-12,0.9999981618097235,1.838184783514982e-06
77,2018-01-13,Crystal Palace,Burnley,1.0,0.0,1.66,0.67,0,1,1656.02197266,1688.75439453,H,2.01,1.3299999999999998,0.2,H,D,H,A,D,0.9162585532325842,0.00013209136373843567,0.08360935540367723
78,2018-02-04,Crystal Palace,Newcastle,1.0,1.0,3.01,1.14,2,1,1659.89929199,1617.34802246,D,2.042,1.324,0.2,D,H,A,D,H,0.7772914536102803,0.1737087993489828,0.04899974704073709
79,2018-02-25,Crystal Palace,Tottenham Hotspur,0.0,1.0,0.19,2.04,1,1,1655.89916992,1936.34936523,A,1.8240000000000005,1.3239999999999998,0.2,H,A,D,H,D,2.595193635810612e-07,0.9997448914764183,0.0002548490042179347
80,2018-03-05,Crystal Palace,ManUtd,2.0,3.0,0.72,1.47,1,1,1652.85144043,1902.39526367,A,1.594,1.486,-0.2,A,D,H,D,A,0.7482320448137881,0.1956294244345177,0.05613853075169423
81,2018-03-31,Crystal Palace,Liverpool,1.0,2.0,2.12,2.04,1,1,1648.38574219,1905.59594727,A,1.456,1.358,-0.2,D,H,D,A,A,0.9823140462827324,0.0001416030867106189,0.017544350630556874
82,2018-04-14,Crystal Palace,Brighton and Hove Albion,3.0,2.0,2.12,1.3,0,2,1651.06640625,1618.11303711,H,1.54,1.472,-0.4,H,D,A,A,A,0.7650703165796414,0.18296403839327735,0.05196564502708111
83,2018-04-28,Crystal Palace,Leicester City,5.0,0.0,2.34,0.95,0,2,1659.94006348,1720.17590332,H,1.632,1.598,-0.4,D,A,A,A,H,0.9999803728020761,5.019070119231631e-08,1.9577007222680806e-05
84,2018-05-13,Crystal Palace,WestBrom,2.0,0.0,2.09,0.22,0,2,1684.00354004,1626.9979248,H,1.4980000000000002,1.56,0.6,A,A,A,H,H,1.3320166662461878e-07,0.999743546179909,0.0002563206184243182
85,2018-08-20,Crystal Palace,Liverpool,0.0,2.0,0.47,2.66,1,0,1704.67297363,1921.72070312,A,1.878,1.196,1.2,A,A,H,H,H,0.7653055559298002,0.1827855801856816,0.05190886388451842
86,2018-09-01,Crystal Palace,Southampton,0.0,2.0,1.84,3.11,1,0,1684.78479004,1632.64282227,A,1.828,1.4340000000000002,1.0,A,H,H,H,A,0.9999993115124408,5.0000896458526594e-08,6.384866626534268e-07
87,2018-09-22,Crystal Palace,Newcastle,0.0,0.0,0.97,0.29,2,0,1674.37329102,1646.36547852,D,1.7719999999999998,1.648,0.8,H,H,H,A,A,2.4205400720480997e-06,0.9986873762460269,0.0013102032139010952
88,2018-10-06,Crystal Palace,Wolverhampton,0.0,1.0,1.23,0.75,1,0,1660.99475098,1620.11035156,A,1.5419999999999998,1.446,0.6,H,H,A,A,D,0.7649403516487534,0.18306266006135677,0.05199698828988969
89,2018-10-28,Crystal Palace,Arsenal,2.0,2.0,2.16,0.9,2,0,1644.58251953,1848.79943848,D,1.3199999999999998,1.406,-0.6,H,A,A,D,A,0.7644620078372095,0.18342222793658722,0.05211576422620342
90,2018-11-10,Crystal Palace,Tottenham Hotspur,0.0,1.0,0.84,1.64,1,0,1643.74206543,1888.77282715,A,1.334,1.5419999999999998,-1.0,A,A,D,A,D,0.003814244552407771,0.9767102574523083,0.01947549799528378
91,2018-12-01,Crystal Palace,Burnley,2.0,0.0,1.74,0.4,0,1,1647.66162109,1622.88232422,H,1.4080000000000001,1.338,-0.8,A,D,A,D,A,0.7649950709030204,0.1830211208878624,0.0519838082091172
92,2018-12-15,Crystal Palace,Leicester City,1.0,0.0,0.49,1.06,0,1,1639.64404297,1686.35827637,H,1.388,0.7959999999999999,0.0,D,A,D,A,H,0.4366642132264896,0.4376005526038821,0.12573523416962856
93,2018-12-26,Crystal Palace,Cardiff City,0.0,0.0,1.88,0.7,2,1,1663.35803223,1551.41149902,D,1.2920000000000005,0.95,0.2,A,D,A,H,H,0.764938876676871,0.18306377176836497,0.05199735155476409
94,2018-12-30,Crystal Palace,Chelsea,0.0,1.0,0.22,0.96,1,1,1658.89794922,1854.19470215,A,1.4220000000000002,0.94,0.4,D,A,H,H,D,0.9338955873610747,0.05455788064305909,0.011546531995866149
95,2019-01-12,Crystal Palace,Watford,1.0,2.0,1.11,1.75,1,1,1667.36376953,1652.75976562,A,1.034,0.9520000000000001,0.2,A,H,H,D,A,0.5739451924892188,0.3281856456346561,0.09786916187612514
96,2019-02-02,Crystal Palace,Fulham,2.0,0.0,2.17,0.6,0,1,1657.54016113,1575.22351074,H,1.088,0.9740000000000001,0.2,H,H,D,A,A,0.764934617023258,0.1830669715507036,0.051998411426038525
97,2019-02-09,Crystal Palace,WestHam,1.0,1.0,2.42,1.59,2,1,1664.14562988,1668.66040039,D,1.1740000000000002,1.0139999999999998,0.2,H,D,A,A,H,0.9926797218889925,2.5715143765868673e-05,0.00729456296724153
98,2019-02-27,Crystal Palace,ManUtd,1.0,3.0,1.73,1.63,1,1,1681.63671875,1861.09326172,A,1.56,1.12,0.0,D,A,A,H,D,0.9983730397636835,1.3605446408822925e-06,0.0016255996916754766
99,2019-03-09,Crystal Palace,Brighton and Hove Albion,1.0,2.0,1.65,0.15,1,1,1693.87573242,1616.79162598,A,1.53,1.306,-0.4,A,A,H,D,A,4.466935719708028e-12,0.9999988532026008,1.1467929322398492e-06
100,2019-03-30,Crystal Palace,Huddersfield Town,2.0,0.0,2.9,0.79,0,1,1694.20495605,1513.46142578,H,1.8159999999999998,1.144,-0.4,A,H,D,A,A,3.45085551918779e-08,0.9999070643368325,9.29011546122048e-05
101,2019-04-14,Crystal Palace,ManCity,1.0,3.0,0.31,2.69,1,2,1707.99841309,2007.13256836,A,2.1740000000000004,0.9520000000000001,0.2,H,D,A,A,H,0.006881904658741638,0.9473261284367313,0.0457919669045273
102,2019-04-27,Crystal Palace,Everton,0.0,0.0,0.3,1.36,2,2,1719.80371094,1745.69604492,D,1.8020000000000005,1.37,-0.6,D,A,A,H,A,0.6012911895920046,0.3070851647559808,0.09162364565201461
103,2019-05-12,Crystal Palace,Bournemouth,5.0,3.0,2.69,2.17,0,2,1734.74206543,1697.81213379,H,1.3779999999999997,1.324,-0.6,A,A,H,A,D,5.7196455144018866e-09,0.9999621756778323,3.781860252234837e-05
104,2016-11-19,Everton,Swansea City,1.0,1.0,1.54,1.1,2,0,1709.18713379,1635.93566895,D,1.4460000000000002,0.6659999999999999,1.0,D,H,H,D,H,0.7649398301785713,0.18306305569489945,0.05199711412652909
105,2016-12-04,Everton,ManUtd,1.0,1.0,1.71,0.51,2,1,1696.48242188,1770.86486816,D,1.608,0.6639999999999999,1.0,H,H,D,H,D,0.7754929248430911,0.17507016393746136,0.049436911219447585
106,2016-12-13,Everton,Arsenal,2.0,1.0,1.44,1.5,0,1,1686.98620605,1884.02941895,H,1.484,0.72,0.8,H,D,H,D,D,0.8806194399578601,0.0016473946447865928,0.11773316539735329
107,2016-12-19,Everton,Liverpool,0.0,1.0,0.46,2.42,1,1,1698.17944336,1826.02026367,A,1.56,0.98,0.6,D,H,D,D,H,0.9999944058122632,5.0015265603817214e-08,5.54417247133316e-06
108,2017-01-02,Everton,Southampton,3.0,0.0,2.28,0.74,0,1,1704.72338867,1712.17614746,H,1.4200000000000002,1.346,0.4,H,D,D,H,A,0.5584048745046752,0.34028612025677835,0.10130900523854643
109,2017-01-15,Everton,ManCity,4.0,0.0,0.45,0.71,0,1,1716.33654785,1849.5925292999998,H,1.486,1.254,0.6,D,D,H,A,H,2.1974340182063255e-10,0.9999892443398835,1.0755440372968439e-05
110,2017-02-04,Everton,Bournemouth,6.0,3.0,2.65,2.55,0,1,1742.35412598,1610.99487305,H,1.268,1.176,1.4,D,H,A,H,H,0.9582342155315299,0.0006965435356041277,0.041069240932866215
111,2017-02-25,Everton,Sunderland,2.0,0.0,1.94,0.63,0,1,1742.30603027,1591.03613281,H,1.456,1.584,2.0,H,A,H,H,H,0.630195642664951,0.2849279129489432,0.08487644438610563
112,2017-03-11,Everton,WestBrom,3.0,0.0,2.26,0.19,0,1,1741.72241211,1668.88818359,H,1.5559999999999998,1.41,2.2,A,H,H,H,H,0.7649407644218206,0.1830623464717687,0.0519968891064105
113,2017-03-18,Everton,HullCity,4.0,0.0,2.55,0.43,0,1,1752.3894042999998,1577.0317380000001,H,1.916,0.964,3.0,H,H,H,H,H,2.3153163137706737e-08,0.9998735306275724,0.00012644621926451253
114,2017-04-09,Everton,Leicester City,4.0,2.0,2.44,0.77,0,2,1755.16503906,1730.40856934,H,1.97,0.902,3.2,H,H,H,H,H,4.253082939031207e-09,0.9999673843179289,3.261142898804399e-05
115,2017-04-15,Everton,Burnley,3.0,1.0,1.96,1.25,0,2,1762.8137207000002,1633.74401855,H,2.3679999999999994,0.914,2.8,H,H,H,H,H,0.5514566924911404,0.3456973098536327,0.10284599765522684
116,2017-04-30,Everton,Chelsea,0.0,3.0,0.8,2.29,1,2,1767.49365234,1879.91333008,A,2.2299999999999995,0.654,2.6,H,H,H,H,H,0.9999996228519611,2.768887343535429e-07,1.0025930456936167e-07
117,2017-05-12,Everton,Watford,1.0,0.0,1.16,1.13,0,2,1747.46044922,1611.51501465,H,2.002,0.986,1.6,H,H,H,H,A,0.7649439889833601,0.1830598974812508,0.05199611353538891
118,2017-08-12,Everton,Stoke City,1.0,0.0,0.64,0.38,0,0,1749.01159668,1659.93469238,H,1.7819999999999998,1.1740000000000002,1.2,H,H,H,A,H,0.7649399026837331,0.1830630012653996,0.05199709605086735
119,2017-09-09,Everton,Tottenham Hotspur,0.0,3.0,1.03,2.22,1,0,1763.4317627,1878.82727051,A,1.4,1.164,0.6,H,H,A,H,H,3.9337862643247247e-10,0.9999807579337908,1.9241672830450884e-05
120,2017-09-23,Everton,Bournemouth,2.0,1.0,2.3,0.34,0,0,1735.15270996,1634.72827148,H,1.118,1.454,-0.4,H,A,H,H,A,0.7649399475216434,0.18306296717109696,0.051997085307259806
121,2017-10-01,Everton,Burnley,0.0,1.0,1.34,0.35,1,0,1740.04455566,1662.7779541,A,1.186,1.2719999999999998,-0.6,A,H,H,A,H,0.9969076758659511,4.743827072495175e-06,0.0030875803069765873
122,2017-10-22,Everton,Arsenal,2.0,5.0,0.83,4.24,1,0,1718.74987793,1856.32006836,A,1.294,0.884,-0.2,H,H,A,H,A,1.1020073305241791e-08,0.9999474933419525,5.2495637974277103e-05
